date,review,score,month,day,tfidf_features
2023-01-28,"EU ADORO ESSE FILME, O ROTEIRO E MUITO BOM,TRILHA SONORA,O VILÃO E TUDO PERFEITO,O FILME QUE REVOLUCIONOU O UNIVERSO DE SUPER HEROIS",5.0,2023-01,28,"bom:0.38, de:0.28, filme:0.67, muito:0.39, que:0.32, super:0.28"
2023-01-18,It was entertaining. Thought the villains was just ok,3.5,2023-01,18,"entertaining:0.41, it:0.19, just:0.32, the:0.13, thought:0.45, villains:0.49, was:0.48"
2023-01-11,"Still one of the best avengers movie till this day, sets up the scene perfectly, great origin film, awesome action scenes, good comedy, a thoroughly enjoyable film",5.0,2023-01,11,"action:0.16, avengers:0.15, awesome:0.24, best:0.17, comedy:0.31, day:0.31, enjoyable:0.30, film:0.32, good:0.18, great:0.16, movie:0.11, of:0.11, one:0.15, perfectly:0.30, scene:0.30, scenes:0.25, still:0.22, the:0.18, this:0.12, up:0.19"
2022-12-31,"From start to finish, it was engaging, beautiful soundtracks and each sequence flows really well. One of the best marvel movies",5.0,2022-12,31,"and:0.11, beautiful:0.39, best:0.18, each:0.27, engaging:0.39, finish:0.36, from:0.23, it:0.14, marvel:0.17, movies:0.20, of:0.12, one:0.17, really:0.24, start:0.30, the:0.10, to:0.14, was:0.18, well:0.23"
2022-12-22,MCU shines in ensemble casts and this is the first big one. Hulk is the star. Michael Bay dreams of making big dumb action movies this good.,4.0,2022-12,22,"action:0.16, and:0.10, big:0.53, ensemble:0.30, first:0.19, good:0.18, hulk:0.25, in:0.14, is:0.24, making:0.29, mcu:0.19, movies:0.18, of:0.11, one:0.15, star:0.33, the:0.17, this:0.24"
2022-12-12,An achievement for sure in Superhero film history. It brought a bunch of larger than life personalities and had them come together and it delivered perfectly.👊,5.0,2022-12,12,"an:0.18, and:0.20, brought:0.31, come:0.26, film:0.16, for:0.15, had:0.25, history:0.31, in:0.14, it:0.24, life:0.33, of:0.11, perfectly:0.29, superhero:0.18, sure:0.29, than:0.24, them:0.24, together:0.19"
2022-12-12,Awesome way to bring our heroes together. Great action and great story,4.5,2022-12,12,"action:0.21, and:0.13, awesome:0.31, bring:0.42, great:0.41, heroes:0.29, our:0.39, story:0.29, to:0.16, together:0.26, way:0.30"
2022-12-07,"One of the best films of the Marvel cinematic universe, before Disney started ruining the movies. Solid film, that the family can enjoy with great action and story. Great custom designs and cinematography.",5.0,2022-12,7,"action:0.14, and:0.18, before:0.23, best:0.14, can:0.19, cinematic:0.25, cinematography:0.31, enjoy:0.29, film:0.14, films:0.19, great:0.27, marvel:0.14, movies:0.16, of:0.19, one:0.13, solid:0.27, started:0.29, story:0.19, that:0.13, the:0.30, universe:0.23, with:0.14"
2022-12-04,"An All time Classic. The idea of taking multiple heroes from other films and putting them together in this way had been attempted going back to the Universal Monsters of the 30's but they couldn't really figure out how to make it work cohesively. What started 9 decades ago was mastered with this film. The actors all have incredible chemistry, witty dialogue and excellent performances across the board. The cinematography is very good with very well done special effects. Even the end battle which is very heavy with CGI is very clean and well done even though you can tell most of it is computers. The battles between the Avengers themselves are amazing to watch and super intense. The only real downside to this film is the musical score is good but it's not really memorable or catchy like Superman 78' or The Dark Knights, but it's such a small point. The editing and pacing are both fantastic in this. The only serious downside is this is a film that requires you to watch 5 other films before this to understand how good it is. But it is absolutely worth it and even without watching the others you still can tell how good it is. Everyone should give this a try. This is a Landmark Film for being the first to nail how to do multiple characters from different franchises into one awesome unique experience.",5.0,2022-12,4,"absolutely:0.07, actors:0.06, all:0.07, amazing:0.05, an:0.04, and:0.14, are:0.09, avengers:0.03, awesome:0.05, back:0.06, battle:0.06, battles:0.08, been:0.06, before:0.06, being:0.06, between:0.06, both:0.08, but:0.14, can:0.10, cgi:0.06, characters:0.04, chemistry:0.06, cinematography:0.08, classic:0.06, couldn:0.07, dark:0.08, dialogue:0.07, different:0.07, do:0.06, done:0.11, effects:0.06, end:0.06, even:0.16, everyone:0.06, excellent:0.07, experience:0.07, fantastic:0.06, film:0.14, films:0.10, first:0.04, for:0.03, franchises:0.08, from:0.09, give:0.06, going:0.07, good:0.16, had:0.06, have:0.05, heroes:0.05, how:0.21, idea:0.08, in:0.06, incredible:0.06, into:0.06, is:0.33, it:0.22, like:0.05, make:0.06, memorable:0.07, most:0.05, multiple:0.15, not:0.04, of:0.07, one:0.03, only:0.11, or:0.12, other:0.11, out:0.05, performances:0.07, point:0.07, real:0.07, really:0.09, score:0.07, serious:0.08, should:0.07, special:0.07, started:0.08, still:0.05, such:0.06, super:0.06, that:0.03, the:0.31, them:0.06, they:0.05, this:0.21, though:0.07, time:0.04, to:0.22, together:0.04, understand:0.07, unique:0.08, very:0.19, was:0.04, watch:0.11, watching:0.06, way:0.05, well:0.09, what:0.05, which:0.06, with:0.11, without:0.07, work:0.06, worth:0.07, you:0.13"
2022-11-22,"This film was a great way to unite Earth's Mightiest Heroes. The film feels like it has a different tone from the other films in the MCU, and that is part of what makes it feel like its own special thing. Joss Whedon did a spectacular job in making this film (unlike flops like Justice League), and it is a great way to close out Phase One of the Marvel Cinematic Universe.",4.0,2022-11,22,"and:0.11, cinematic:0.15, did:0.14, different:0.17, earth:0.16, feel:0.15, feels:0.16, film:0.25, films:0.12, from:0.11, great:0.16, has:0.11, heroes:0.11, in:0.15, is:0.13, it:0.19, its:0.12, job:0.16, joss:0.14, like:0.33, makes:0.15, making:0.15, marvel:0.08, mcu:0.10, mightiest:0.18, of:0.11, one:0.08, other:0.13, out:0.11, own:0.16, part:0.15, phase:0.14, special:0.15, spectacular:0.18, that:0.07, the:0.18, thing:0.15, this:0.12, to:0.13, universe:0.14, was:0.08, way:0.24, what:0.11, whedon:0.13"
2022-11-19,First avengers movie is very entertaining.,4.5,2022-11,19,"avengers:0.32, entertaining:0.60, first:0.42, is:0.27, movie:0.24, very:0.48"
2022-11-18,"Great comic book movie, fun for everyone.  Highly recommend",4.0,2022-11,18,"book:0.34, comic:0.33, everyone:0.37, for:0.21, fun:0.29, great:0.21, highly:0.48, movie:0.15, recommend:0.46"
2022-11-15,"Up until this point, nothing had been done like this in film and it was executed magnificently. The casting and chemistry between them is on point, the villain is compelling and gets under your skin in the best way, and Robert Downey Jr.'s humor all around is unforgettable, and how can I not mention that glorifying theme song??",5.0,2022-11,15,"all:0.09, and:0.30, around:0.17, been:0.15, best:0.10, between:0.17, can:0.13, chemistry:0.17, compelling:0.20, done:0.15, downey:0.18, film:0.09, gets:0.19, had:0.15, how:0.14, humor:0.17, in:0.17, is:0.21, it:0.07, jr:0.18, like:0.12, not:0.11, nothing:0.18, on:0.12, point:0.35, robert:0.18, that:0.08, the:0.15, them:0.15, theme:0.21, this:0.14, up:0.11, villain:0.14, was:0.09, way:0.13, your:0.19"
2022-11-11,Love Loki! Favourite marvel villain ever! Iron man and Thor good too!,4.5,2022-11,11,"and:0.13, ever:0.28, favourite:0.42, good:0.23, iron:0.32, loki:0.27, love:0.29, man:0.31, marvel:0.20, thor:0.33, too:0.31, villain:0.29"
2022-11-10,What can I say? Simply spectacular.,5.0,2022-11,10,"can:0.41, say:0.54, spectacular:0.63, what:0.39"
2022-11-06,First And The Best Avengers Movie.,5.0,2022-11,6,"and:0.30, avengers:0.43, best:0.50, first:0.56, movie:0.32, the:0.26"
2022-11-06,"I really love the first Avengers, the five of them are making such a great team.",5.0,2022-11,6,"are:0.25, avengers:0.18, first:0.23, five:0.43, great:0.19, love:0.29, making:0.37, of:0.13, really:0.26, such:0.35, team:0.26, the:0.21, them:0.31"
2022-10-29,"Esta pelicula me encanta, la historia es increible para ser el encuentro de superheroes de marvel, cada vez que la veo digo ""es hermoso"" le doy un 9/10",5.0,2022-10,29,"10:0.19, de:0.41, el:0.25, es:0.51, la:0.47, marvel:0.12, me:0.18, para:0.25, que:0.22, superheroes:0.19, un:0.24"
2022-10-24,Amazing! This is my childhood,4.5,2022-10,24,"amazing:0.61, is:0.36, my:0.61, this:0.35"
2022-10-20,"While the MCU phase one is arguably the worst of the three, this an the first iron man are the exceptions to that. This movie is corny and stupid but is also one of the most watchable mcu films, period. The movie is so fun, and the last third is actually amazing. It is basically just a giant final battle for over 30 minutes, but it still works. Unlike Man of Steel, which has a similar final battle, it being that it lasts for like an hour, this last act is actually fun and creative. I don't have a lot to say about this one, and besides, basically everyone has seen it at least once. 8/10",4.0,2022-10,20,"10:0.10, about:0.09, act:0.12, actually:0.24, also:0.10, amazing:0.08, an:0.14, and:0.15, are:0.07, at:0.08, battle:0.21, being:0.11, but:0.12, don:0.11, everyone:0.10, films:0.08, final:0.23, first:0.07, for:0.11, fun:0.16, has:0.16, have:0.08, iron:0.10, is:0.32, it:0.23, just:0.08, last:0.25, least:0.12, like:0.08, lot:0.10, man:0.18, mcu:0.14, minutes:0.13, most:0.09, movie:0.08, of:0.12, one:0.17, over:0.11, phase:0.10, say:0.11, seen:0.10, so:0.08, still:0.08, that:0.11, the:0.26, third:0.12, this:0.18, to:0.09, which:0.10, while:0.11, works:0.12"
2022-10-16,"The movie that brought everything together what a treat it is to see
8/10",4.0,2022-10,16,"10:0.38, brought:0.47, everything:0.39, is:0.18, it:0.18, movie:0.16, see:0.34, that:0.21, the:0.13, to:0.18, together:0.29, what:0.31"
2022-10-15,love it as A Kid...So Goood,4.0,2022-10,15,"as:0.49, it:0.31, love:0.60, so:0.55"
2022-10-07,"With all of Marvel's most iconic heroes on screen at the same time, wonderful performances, excellent soundtrack, intense, immersive and fantastic action, spot-on humor, visually appealing status and total direction control by Joss Whedon, Marvel's first teamup movie centering around the awesome Avengers, this movie remains one of the highest grossing films of all time, as well as one of the finest films ever crafted.",4.5,2022-10,7,"action:0.10, all:0.19, and:0.12, around:0.18, as:0.23, at:0.13, avengers:0.09, awesome:0.14, by:0.15, direction:0.20, ever:0.13, excellent:0.18, fantastic:0.16, films:0.27, first:0.11, heroes:0.13, humor:0.17, iconic:0.20, joss:0.16, marvel:0.19, most:0.15, movie:0.13, of:0.26, on:0.25, one:0.18, performances:0.18, same:0.18, screen:0.16, the:0.21, this:0.07, time:0.22, well:0.13, whedon:0.15, with:0.10"
2022-10-05,I liked this movie and I thought that Loki and Thor were pretty good in it.,5.0,2022-10,5,"and:0.26, good:0.23, in:0.18, it:0.16, liked:0.41, loki:0.28, movie:0.14, pretty:0.37, that:0.19, this:0.15, thor:0.34, thought:0.38, were:0.32"
2022-10-04,"A huge hit with critics and viewers alike, I was surprised and disappointed by how mediocre this movie was.  Sure the dialogue is snappy and the visuals stunning, but it never adds up to much compelling, and by the overlong and tedious CGI battle scene at the end I was ready to leave.",3.5,2022-10,4,"and:0.36, at:0.15, battle:0.20, but:0.11, by:0.35, cgi:0.20, compelling:0.24, dialogue:0.22, end:0.18, how:0.17, huge:0.24, is:0.09, it:0.09, movie:0.08, much:0.17, never:0.19, scene:0.21, sure:0.21, the:0.24, this:0.08, to:0.17, up:0.13, was:0.34, with:0.12"
2022-10-04,"This movie is the best movie in phase 1.This movie is so awesome and seeing these characters built up from different movies in one is so cool.Also Loki is so cool but menacing at the same time.My one complaint is that Hawkeye doesn't get a lot of love in this movie.He spends a lot of time as Loki's minion.But besides that a great Marvel movie.
-9/10",5.0,2022-10,4,"10:0.13, also:0.13, and:0.05, as:0.10, at:0.10, awesome:0.12, best:0.08, but:0.16, characters:0.09, cool:0.29, different:0.16, doesn:0.15, from:0.10, get:0.13, great:0.08, hawkeye:0.15, he:0.13, in:0.21, is:0.30, loki:0.21, lot:0.27, love:0.12, marvel:0.08, movie:0.27, movies:0.09, my:0.10, of:0.11, one:0.15, phase:0.13, same:0.15, seeing:0.15, so:0.32, that:0.14, the:0.09, these:0.12, this:0.18, time:0.18, up:0.09"
2022-10-02,"My favorite MCU movie. Great action, heroes, and story. This movie cemented the MCU as a cinematic universe.",5.0,2022-10,2,"action:0.20, and:0.13, as:0.23, cinematic:0.35, favorite:0.31, great:0.19, heroes:0.27, mcu:0.47, movie:0.27, my:0.25, story:0.27, the:0.11, this:0.15, universe:0.32"
2022-09-27,"""| Ratings Categories |
{Characters (9/10) ; Cinematography (9/10) ; Plot (9/10) ; Acting (8/10) ; Pacing (9.5/10) = 89%}""",4.5,2022-09,27,"10:0.92, acting:0.20, characters:0.13, cinematography:0.25, plot:0.18"
2022-09-25,"La película que empezó el estrellato para el MCU. De las mejores de su universo y sin duda una de las mejores películas de super heroes. No se muy bien que le ha pasado a Marvel con el GCI en sus ultimas apuestas, son proyectos mundanos y sin alma. Avengers tiene uno de los mejores CGI hechos del MCU y es una película de hace 10 años. Increíble.",5.0,2022-09,25,"10:0.10, avengers:0.06, cgi:0.11, de:0.66, el:0.41, en:0.13, es:0.14, heroes:0.09, la:0.13, los:0.13, marvel:0.06, mcu:0.15, no:0.10, para:0.14, película:0.26, que:0.24, se:0.14, super:0.11, una:0.26"
2022-09-25,its a good blockbuster but the avengers must argue with each other for most of the movie if it wasnt for tom hiddlestons charizma and other actors it would bomb pretty bad but it worked well because the characters were introduced to us before,3.5,2022-09,25,"actors:0.19, and:0.07, avengers:0.10, bad:0.20, because:0.20, before:0.19, blockbuster:0.21, but:0.22, characters:0.12, each:0.17, for:0.21, good:0.13, if:0.17, it:0.25, its:0.16, most:0.17, movie:0.07, must:0.20, of:0.08, other:0.34, pretty:0.20, the:0.18, to:0.08, tom:0.22, us:0.20, well:0.14, were:0.17, with:0.11, worked:0.24, would:0.18"
2022-09-19,Best of Movies/TV Series Collection,5.0,2022-09,19,"best:0.40, movies:0.43, of:0.26, series:0.77"
2022-09-11,Still AMAZING!!!! unlike the JOKE movies and shows now,5.0,2022-09,11,"amazing:0.44, and:0.22, movies:0.39, now:0.60, still:0.46, the:0.19"
2022-09-09,The Avengers burst onto screen for a great blockbuster,4.0,2022-09,9,"avengers:0.30, blockbuster:0.62, for:0.31, great:0.32, screen:0.54, the:0.18"
2022-09-06,It's hard to make a team-up movie works and this movie did it in a great way.,4.0,2022-09,6,"and:0.12, did:0.33, great:0.19, hard:0.40, in:0.18, it:0.30, make:0.31, movie:0.26, team:0.26, this:0.15, to:0.15, up:0.22, way:0.28, works:0.39"
2022-09-02,"This is a relatively decent superhero (Marvel) action/adventure film, with plenty of visual effects and numerous fights/battles to keep teens watching, although there is also a fair amount of lengthy dialogue scenes too, in between the more action-based scenes, which may put some off. I don't claim to be especially knowledgeable (i.e. much at all) when it comes to the individual details/background/history of the various characters that come together to become the Avengers (not the 1960s British show starring Diana Rigg, I hasten to add). However, I can't say it's not entertaining in parts - it is and the CGI is fairly good. Perhaps not entirely as realistic as other films but then this is a superhero and perhaps part sci-fi based film, compared to a disaster film or straight drama. 

I did feel that, at times, the script felt a bit too overly cheesy but then I don't suppose I'm the main/intended demographic (a 37-year-old lady). I quite liked Samuel L Jackson as Nick Fury, the director of S.H.I.E.L.D. who brings the various characters together to form the Avengers - he plays cool and sassy/suave characters with ease. This is not the sort of film I'm likely to want to watch again or that will stay in my mind much but for what it is, it's not bad. A little long and slightly lacking but overly its fairly good, so I'd recommend it on that basis.",3.5,2022-09,2,"action:0.08, adventure:0.08, again:0.07, all:0.04, also:0.07, although:0.08, and:0.13, as:0.15, at:0.11, avengers:0.07, bad:0.07, battles:0.09, be:0.05, become:0.09, between:0.07, bit:0.07, brings:0.08, but:0.16, can:0.06, cgi:0.07, characters:0.14, cheesy:0.09, come:0.07, cool:0.07, decent:0.09, dialogue:0.08, did:0.07, director:0.08, don:0.14, effects:0.07, entertaining:0.07, especially:0.08, feel:0.07, felt:0.08, film:0.16, films:0.06, for:0.04, fury:0.08, good:0.09, he:0.07, history:0.08, however:0.08, in:0.11, is:0.22, it:0.19, its:0.06, jackson:0.09, liked:0.08, little:0.07, long:0.08, main:0.08, marvel:0.04, may:0.08, mind:0.09, more:0.06, much:0.12, my:0.05, nick:0.08, not:0.24, of:0.14, off:0.07, old:0.09, on:0.05, or:0.14, other:0.06, part:0.08, plays:0.10, put:0.08, quite:0.09, recommend:0.09, say:0.07, scenes:0.13, script:0.08, show:0.09, so:0.05, some:0.06, superhero:0.09, that:0.15, the:0.26, then:0.14, there:0.06, this:0.09, times:0.08, to:0.28, together:0.10, too:0.13, visual:0.08, want:0.08, watch:0.06, watching:0.07, what:0.05, when:0.06, which:0.07, who:0.07, will:0.06, with:0.08"
